"","Request.id","Pickup.point","Driver.id","Status","Request.date","Request.time","Drop.date","Drop.time","Req_weekdays","Drop_weekdays","Req.hrs","drop.hrs","timeSlot","triptime","supply_demand"
"5720",4412,"City",NA,"No Cars Available","2016-07-14","08:11:45",NA,NA,"Thu",NA,9,NA,"Morning",NA,"Demand City"
"5721",4424,"City",NA,"No Cars Available","2016-07-14","08:17:26",NA,NA,"Thu",NA,9,NA,"Morning",NA,"Demand City"
"5722",4437,"City",NA,"No Cars Available","2016-07-14","08:24:18",NA,NA,"Thu",NA,9,NA,"Morning",NA,"Demand City"
"5723",4436,"City",NA,"No Cars Available","2016-07-14","08:24:27",NA,NA,"Thu",NA,9,NA,"Morning",NA,"Demand City"
"5724",4432,"City",NA,"No Cars Available","2016-07-14","08:24:31",NA,NA,"Thu",NA,9,NA,"Morning",NA,"Demand City"
"5725",4429,"City",NA,"No Cars Available","2016-07-14","08:25:23",NA,NA,"Thu",NA,9,NA,"Morning",NA,"Demand City"
"5726",4449,"City",NA,"No Cars Available","2016-07-14","08:29:45",NA,NA,"Thu",NA,9,NA,"Morning",NA,"Demand City"
"5727",4453,"City",NA,"No Cars Available","2016-07-14","08:36:08",NA,NA,"Thu",NA,9,NA,"Morning",NA,"Demand City"
"5728",4460,"City",NA,"No Cars Available","2016-07-14","08:36:39",NA,NA,"Thu",NA,9,NA,"Morning",NA,"Demand City"
"5729",4474,"City",NA,"No Cars Available","2016-07-14","08:43:46",NA,NA,"Thu",NA,9,NA,"Morning",NA,"Demand City"
"5730",4466,"City",NA,"No Cars Available","2016-07-14","08:46:09",NA,NA,"Thu",NA,9,NA,"Morning",NA,"Demand City"
"5731",4473,"City",NA,"No Cars Available","2016-07-14","08:48:43",NA,NA,"Thu",NA,9,NA,"Morning",NA,"Demand City"
"5732",4477,"City",NA,"No Cars Available","2016-07-14","08:51:05",NA,NA,"Thu",NA,9,NA,"Morning",NA,"Demand City"
"5733",4493,"City",NA,"No Cars Available","2016-07-14","08:52:53",NA,NA,"Thu",NA,9,NA,"Morning",NA,"Demand City"
"5734",4494,"City",NA,"No Cars Available","2016-07-14","08:58:03",NA,NA,"Thu",NA,9,NA,"Morning",NA,"Demand City"
"5735",4490,"City",NA,"No Cars Available","2016-07-14","09:00:23",NA,NA,"Thu",NA,10,NA,"Morning",NA,"Demand City"
"5736",4508,"City",NA,"No Cars Available","2016-07-14","09:05:56",NA,NA,"Thu",NA,10,NA,"Morning",NA,"Demand City"
"5737",4495,"City",NA,"No Cars Available","2016-07-14","09:06:02",NA,NA,"Thu",NA,10,NA,"Morning",NA,"Demand City"
"5738",4513,"City",NA,"No Cars Available","2016-07-14","09:06:46",NA,NA,"Thu",NA,10,NA,"Morning",NA,"Demand City"
"5739",4502,"City",NA,"No Cars Available","2016-07-14","09:07:30",NA,NA,"Thu",NA,10,NA,"Morning",NA,"Demand City"
"5740",4528,"City",NA,"No Cars Available","2016-07-14","09:27:58",NA,NA,"Thu",NA,10,NA,"Morning",NA,"Demand City"
"5741",4526,"City",NA,"No Cars Available","2016-07-14","09:28:49",NA,NA,"Thu",NA,10,NA,"Morning",NA,"Demand City"
"5742",4522,"Airport",NA,"No Cars Available","2016-07-14","09:28:53",NA,NA,"Thu",NA,10,NA,"Morning",NA,"Demand Airport"
"5743",4537,"City",NA,"No Cars Available","2016-07-14","09:36:28",NA,NA,"Thu",NA,10,NA,"Morning",NA,"Demand City"
"5744",4541,"City",NA,"No Cars Available","2016-07-14","09:37:21",NA,NA,"Thu",NA,10,NA,"Morning",NA,"Demand City"
"5745",4550,"City",NA,"No Cars Available","2016-07-14","09:38:24",NA,NA,"Thu",NA,10,NA,"Morning",NA,"Demand City"
"5746",4554,"City",NA,"No Cars Available","2016-07-14","09:42:36",NA,NA,"Thu",NA,10,NA,"Morning",NA,"Demand City"
"5747",4551,"City",NA,"No Cars Available","2016-07-14","09:42:54",NA,NA,"Thu",NA,10,NA,"Morning",NA,"Demand City"
"5748",4553,"Airport",NA,"No Cars Available","2016-07-14","09:43:53",NA,NA,"Thu",NA,10,NA,"Morning",NA,"Demand Airport"
"5749",4565,"City",NA,"No Cars Available","2016-07-14","09:45:20",NA,NA,"Thu",NA,10,NA,"Morning",NA,"Demand City"
"5750",4549,"Airport",NA,"No Cars Available","2016-07-14","09:46:03",NA,NA,"Thu",NA,10,NA,"Morning",NA,"Demand Airport"
"5751",4548,"City",NA,"No Cars Available","2016-07-14","09:46:09",NA,NA,"Thu",NA,10,NA,"Morning",NA,"Demand City"
"5752",4555,"City",NA,"No Cars Available","2016-07-14","09:46:31",NA,NA,"Thu",NA,10,NA,"Morning",NA,"Demand City"
"5753",4559,"City",NA,"No Cars Available","2016-07-14","09:49:25",NA,NA,"Thu",NA,10,NA,"Morning",NA,"Demand City"
"5754",4564,"City",NA,"No Cars Available","2016-07-14","09:52:52",NA,NA,"Thu",NA,10,NA,"Morning",NA,"Demand City"
"5755",4587,"City",NA,"No Cars Available","2016-07-14","09:59:45",NA,NA,"Thu",NA,10,NA,"Morning",NA,"Demand City"
"5756",4584,"City",NA,"No Cars Available","2016-07-14","10:00:10",NA,NA,"Thu",NA,11,NA,"Morning",NA,"Demand City"
"5757",4585,"City",NA,"No Cars Available","2016-07-14","10:00:11",NA,NA,"Thu",NA,11,NA,"Morning",NA,"Demand City"
"5758",4583,"City",NA,"No Cars Available","2016-07-14","10:01:39",NA,NA,"Thu",NA,11,NA,"Morning",NA,"Demand City"
"5759",4582,"City",NA,"No Cars Available","2016-07-14","10:03:34",NA,NA,"Thu",NA,11,NA,"Morning",NA,"Demand City"
"5760",4589,"City",NA,"No Cars Available","2016-07-14","10:06:29",NA,NA,"Thu",NA,11,NA,"Morning",NA,"Demand City"
"5761",4596,"City",NA,"No Cars Available","2016-07-14","10:07:11",NA,NA,"Thu",NA,11,NA,"Morning",NA,"Demand City"
"5762",4595,"City",NA,"No Cars Available","2016-07-14","10:07:56",NA,NA,"Thu",NA,11,NA,"Morning",NA,"Demand City"
"5763",4591,"City",NA,"No Cars Available","2016-07-14","10:08:31",NA,NA,"Thu",NA,11,NA,"Morning",NA,"Demand City"
"5764",4597,"City",NA,"No Cars Available","2016-07-14","10:08:43",NA,NA,"Thu",NA,11,NA,"Morning",NA,"Demand City"
"5765",4598,"City",NA,"No Cars Available","2016-07-14","10:12:33",NA,NA,"Thu",NA,11,NA,"Morning",NA,"Demand City"
"5766",4590,"City",NA,"No Cars Available","2016-07-14","10:13:11",NA,NA,"Thu",NA,11,NA,"Morning",NA,"Demand City"
"5767",4606,"Airport",NA,"No Cars Available","2016-07-14","10:19:58",NA,NA,"Thu",NA,11,NA,"Morning",NA,"Demand Airport"
"5768",4608,"Airport",NA,"No Cars Available","2016-07-14","10:23:43",NA,NA,"Thu",NA,11,NA,"Morning",NA,"Demand Airport"
"5769",4604,"City",NA,"No Cars Available","2016-07-14","10:25:40",NA,NA,"Thu",NA,11,NA,"Morning",NA,"Demand City"
"5770",4613,"City",NA,"No Cars Available","2016-07-14","10:43:18",NA,NA,"Thu",NA,11,NA,"Morning",NA,"Demand City"
"5771",4616,"City",NA,"No Cars Available","2016-07-14","10:55:38",NA,NA,"Thu",NA,11,NA,"Morning",NA,"Demand City"
"5772",4622,"Airport",NA,"No Cars Available","2016-07-14","11:00:28",NA,NA,"Thu",NA,12,NA,"Afternoon",NA,"Demand Airport"
"5773",4617,"City",NA,"No Cars Available","2016-07-14","11:02:20",NA,NA,"Thu",NA,12,NA,"Afternoon",NA,"Demand City"
"5774",4619,"Airport",NA,"No Cars Available","2016-07-14","11:04:37",NA,NA,"Thu",NA,12,NA,"Afternoon",NA,"Demand Airport"
"5775",4629,"City",NA,"No Cars Available","2016-07-14","11:11:21",NA,NA,"Thu",NA,12,NA,"Afternoon",NA,"Demand City"
"5776",4633,"City",NA,"No Cars Available","2016-07-14","11:21:02",NA,NA,"Thu",NA,12,NA,"Afternoon",NA,"Demand City"
"5777",4634,"City",NA,"No Cars Available","2016-07-14","11:30:31",NA,NA,"Thu",NA,12,NA,"Afternoon",NA,"Demand City"
"5778",4636,"City",NA,"No Cars Available","2016-07-14","11:32:34",NA,NA,"Thu",NA,12,NA,"Afternoon",NA,"Demand City"
"5779",4640,"Airport",NA,"No Cars Available","2016-07-14","11:39:12",NA,NA,"Thu",NA,12,NA,"Afternoon",NA,"Demand Airport"
"5780",4647,"City",NA,"No Cars Available","2016-07-14","11:50:35",NA,NA,"Thu",NA,12,NA,"Afternoon",NA,"Demand City"
"5781",4650,"Airport",NA,"No Cars Available","2016-07-14","11:58:16",NA,NA,"Thu",NA,12,NA,"Afternoon",NA,"Demand Airport"
"5782",4662,"Airport",NA,"No Cars Available","2016-07-14","12:13:01",NA,NA,"Thu",NA,13,NA,"Afternoon",NA,"Demand Airport"
"5783",4660,"City",NA,"No Cars Available","2016-07-14","12:13:24",NA,NA,"Thu",NA,13,NA,"Afternoon",NA,"Demand City"
"5784",4666,"Airport",NA,"No Cars Available","2016-07-14","12:26:36",NA,NA,"Thu",NA,13,NA,"Afternoon",NA,"Demand Airport"
"5785",4670,"Airport",NA,"No Cars Available","2016-07-14","12:36:33",NA,NA,"Thu",NA,13,NA,"Afternoon",NA,"Demand Airport"
"5786",4675,"City",NA,"No Cars Available","2016-07-14","12:39:26",NA,NA,"Thu",NA,13,NA,"Afternoon",NA,"Demand City"
"5787",4676,"Airport",NA,"No Cars Available","2016-07-14","12:44:22",NA,NA,"Thu",NA,13,NA,"Afternoon",NA,"Demand Airport"
"5788",4682,"Airport",NA,"No Cars Available","2016-07-14","12:49:15",NA,NA,"Thu",NA,13,NA,"Afternoon",NA,"Demand Airport"
"5789",4678,"City",NA,"No Cars Available","2016-07-14","12:49:20",NA,NA,"Thu",NA,13,NA,"Afternoon",NA,"Demand City"
"5790",4688,"Airport",NA,"No Cars Available","2016-07-14","13:03:07",NA,NA,"Thu",NA,14,NA,"Afternoon",NA,"Demand Airport"
"5791",4692,"City",NA,"No Cars Available","2016-07-14","13:04:58",NA,NA,"Thu",NA,14,NA,"Afternoon",NA,"Demand City"
"5792",4689,"City",NA,"No Cars Available","2016-07-14","13:09:42",NA,NA,"Thu",NA,14,NA,"Afternoon",NA,"Demand City"
"5793",4697,"City",NA,"No Cars Available","2016-07-14","13:12:54",NA,NA,"Thu",NA,14,NA,"Afternoon",NA,"Demand City"
"5794",4705,"Airport",NA,"No Cars Available","2016-07-14","13:13:02",NA,NA,"Thu",NA,14,NA,"Afternoon",NA,"Demand Airport"
"5795",4707,"City",NA,"No Cars Available","2016-07-14","13:13:28",NA,NA,"Thu",NA,14,NA,"Afternoon",NA,"Demand City"
"5796",4704,"City",NA,"No Cars Available","2016-07-14","13:16:08",NA,NA,"Thu",NA,14,NA,"Afternoon",NA,"Demand City"
"5797",4708,"City",NA,"No Cars Available","2016-07-14","13:18:20",NA,NA,"Thu",NA,14,NA,"Afternoon",NA,"Demand City"
"5798",4703,"Airport",NA,"No Cars Available","2016-07-14","13:18:56",NA,NA,"Thu",NA,14,NA,"Afternoon",NA,"Demand Airport"
"5799",4725,"Airport",NA,"No Cars Available","2016-07-14","13:56:39",NA,NA,"Thu",NA,14,NA,"Afternoon",NA,"Demand Airport"
"5800",4734,"Airport",NA,"No Cars Available","2016-07-14","14:37:02",NA,NA,"Thu",NA,15,NA,"Evening",NA,"Demand Airport"
"5801",4742,"Airport",NA,"No Cars Available","2016-07-14","15:00:36",NA,NA,"Thu",NA,16,NA,"Evening",NA,"Demand Airport"
"5802",4744,"Airport",NA,"No Cars Available","2016-07-14","15:03:28",NA,NA,"Thu",NA,16,NA,"Evening",NA,"Demand Airport"
"5803",4746,"City",NA,"No Cars Available","2016-07-14","15:10:29",NA,NA,"Thu",NA,16,NA,"Evening",NA,"Demand City"
"5804",4749,"Airport",NA,"No Cars Available","2016-07-14","15:11:40",NA,NA,"Thu",NA,16,NA,"Evening",NA,"Demand Airport"
"5805",4764,"City",NA,"No Cars Available","2016-07-14","15:30:46",NA,NA,"Thu",NA,16,NA,"Evening",NA,"Demand City"
"5806",4763,"City",NA,"No Cars Available","2016-07-14","15:33:56",NA,NA,"Thu",NA,16,NA,"Evening",NA,"Demand City"
"5807",4772,"City",NA,"No Cars Available","2016-07-14","15:55:09",NA,NA,"Thu",NA,16,NA,"Evening",NA,"Demand City"
"5808",4778,"City",NA,"No Cars Available","2016-07-14","16:21:48",NA,NA,"Thu",NA,17,NA,"Evening",NA,"Demand City"
"5809",4781,"Airport",NA,"No Cars Available","2016-07-14","16:29:23",NA,NA,"Thu",NA,17,NA,"Evening",NA,"Demand Airport"
"5810",4782,"Airport",NA,"No Cars Available","2016-07-14","16:33:22",NA,NA,"Thu",NA,17,NA,"Evening",NA,"Demand Airport"
"5811",4785,"City",NA,"No Cars Available","2016-07-14","16:42:53",NA,NA,"Thu",NA,17,NA,"Evening",NA,"Demand City"
"5812",4789,"City",NA,"No Cars Available","2016-07-14","16:44:59",NA,NA,"Thu",NA,17,NA,"Evening",NA,"Demand City"
"5813",4793,"City",NA,"No Cars Available","2016-07-14","16:47:30",NA,NA,"Thu",NA,17,NA,"Evening",NA,"Demand City"
"5814",4794,"City",NA,"No Cars Available","2016-07-14","16:55:09",NA,NA,"Thu",NA,17,NA,"Evening",NA,"Demand City"
"5815",4804,"City",NA,"No Cars Available","2016-07-14","17:02:52",NA,NA,"Thu",NA,18,NA,"Late-evening",NA,"Demand City"
"5816",4806,"City",NA,"No Cars Available","2016-07-14","17:06:55",NA,NA,"Thu",NA,18,NA,"Late-evening",NA,"Demand City"
"5817",4808,"Airport",NA,"No Cars Available","2016-07-14","17:14:22",NA,NA,"Thu",NA,18,NA,"Late-evening",NA,"Demand Airport"
"5818",4809,"Airport",NA,"No Cars Available","2016-07-14","17:14:31",NA,NA,"Thu",NA,18,NA,"Late-evening",NA,"Demand Airport"
"5819",4816,"Airport",NA,"No Cars Available","2016-07-14","17:14:49",NA,NA,"Thu",NA,18,NA,"Late-evening",NA,"Demand Airport"
"5820",4807,"Airport",NA,"No Cars Available","2016-07-14","17:15:22",NA,NA,"Thu",NA,18,NA,"Late-evening",NA,"Demand Airport"
"5821",4817,"Airport",NA,"No Cars Available","2016-07-14","17:17:26",NA,NA,"Thu",NA,18,NA,"Late-evening",NA,"Demand Airport"
"5822",4819,"Airport",NA,"No Cars Available","2016-07-14","17:18:14",NA,NA,"Thu",NA,18,NA,"Late-evening",NA,"Demand Airport"
"5823",4811,"Airport",NA,"No Cars Available","2016-07-14","17:18:21",NA,NA,"Thu",NA,18,NA,"Late-evening",NA,"Demand Airport"
"5824",4818,"Airport",NA,"No Cars Available","2016-07-14","17:20:56",NA,NA,"Thu",NA,18,NA,"Late-evening",NA,"Demand Airport"
"5825",4836,"Airport",NA,"No Cars Available","2016-07-14","17:21:14",NA,NA,"Thu",NA,18,NA,"Late-evening",NA,"Demand Airport"
"5826",4821,"Airport",NA,"No Cars Available","2016-07-14","17:21:48",NA,NA,"Thu",NA,18,NA,"Late-evening",NA,"Demand Airport"
"5827",4826,"Airport",NA,"No Cars Available","2016-07-14","17:24:44",NA,NA,"Thu",NA,18,NA,"Late-evening",NA,"Demand Airport"
"5828",4824,"Airport",NA,"No Cars Available","2016-07-14","17:24:53",NA,NA,"Thu",NA,18,NA,"Late-evening",NA,"Demand Airport"
"5829",4820,"Airport",NA,"No Cars Available","2016-07-14","17:25:02",NA,NA,"Thu",NA,18,NA,"Late-evening",NA,"Demand Airport"
"5830",4827,"Airport",NA,"No Cars Available","2016-07-14","17:25:30",NA,NA,"Thu",NA,18,NA,"Late-evening",NA,"Demand Airport"
"5831",4832,"Airport",NA,"No Cars Available","2016-07-14","17:26:50",NA,NA,"Thu",NA,18,NA,"Late-evening",NA,"Demand Airport"
"5832",4838,"Airport",NA,"No Cars Available","2016-07-14","17:27:16",NA,NA,"Thu",NA,18,NA,"Late-evening",NA,"Demand Airport"
"5833",4840,"Airport",NA,"No Cars Available","2016-07-14","17:27:31",NA,NA,"Thu",NA,18,NA,"Late-evening",NA,"Demand Airport"
"5834",4835,"Airport",NA,"No Cars Available","2016-07-14","17:27:45",NA,NA,"Thu",NA,18,NA,"Late-evening",NA,"Demand Airport"
"5835",4841,"Airport",NA,"No Cars Available","2016-07-14","17:27:46",NA,NA,"Thu",NA,18,NA,"Late-evening",NA,"Demand Airport"
"5836",4843,"Airport",NA,"No Cars Available","2016-07-14","17:28:37",NA,NA,"Thu",NA,18,NA,"Late-evening",NA,"Demand Airport"
"5837",4839,"Airport",NA,"No Cars Available","2016-07-14","17:28:58",NA,NA,"Thu",NA,18,NA,"Late-evening",NA,"Demand Airport"
"5838",4844,"Airport",NA,"No Cars Available","2016-07-14","17:30:35",NA,NA,"Thu",NA,18,NA,"Late-evening",NA,"Demand Airport"
"5839",4833,"Airport",NA,"No Cars Available","2016-07-14","17:30:47",NA,NA,"Thu",NA,18,NA,"Late-evening",NA,"Demand Airport"
"5840",4837,"Airport",NA,"No Cars Available","2016-07-14","17:30:51",NA,NA,"Thu",NA,18,NA,"Late-evening",NA,"Demand Airport"
"5841",4853,"Airport",NA,"No Cars Available","2016-07-14","17:33:46",NA,NA,"Thu",NA,18,NA,"Late-evening",NA,"Demand Airport"
"5842",4852,"City",NA,"No Cars Available","2016-07-14","17:34:06",NA,NA,"Thu",NA,18,NA,"Late-evening",NA,"Demand City"
"5843",4856,"Airport",NA,"No Cars Available","2016-07-14","17:34:34",NA,NA,"Thu",NA,18,NA,"Late-evening",NA,"Demand Airport"
"5844",4855,"Airport",NA,"No Cars Available","2016-07-14","17:34:36",NA,NA,"Thu",NA,18,NA,"Late-evening",NA,"Demand Airport"
"5845",4861,"Airport",NA,"No Cars Available","2016-07-14","17:34:46",NA,NA,"Thu",NA,18,NA,"Late-evening",NA,"Demand Airport"
"5846",4846,"Airport",NA,"No Cars Available","2016-07-14","17:35:02",NA,NA,"Thu",NA,18,NA,"Late-evening",NA,"Demand Airport"
"5847",4864,"Airport",NA,"No Cars Available","2016-07-14","17:35:59",NA,NA,"Thu",NA,18,NA,"Late-evening",NA,"Demand Airport"
"5848",4842,"Airport",NA,"No Cars Available","2016-07-14","17:36:08",NA,NA,"Thu",NA,18,NA,"Late-evening",NA,"Demand Airport"
"5849",4851,"Airport",NA,"No Cars Available","2016-07-14","17:36:45",NA,NA,"Thu",NA,18,NA,"Late-evening",NA,"Demand Airport"
"5850",4845,"Airport",NA,"No Cars Available","2016-07-14","17:37:44",NA,NA,"Thu",NA,18,NA,"Late-evening",NA,"Demand Airport"
"5851",4860,"Airport",NA,"No Cars Available","2016-07-14","17:38:56",NA,NA,"Thu",NA,18,NA,"Late-evening",NA,"Demand Airport"
"5852",4871,"Airport",NA,"No Cars Available","2016-07-14","17:43:04",NA,NA,"Thu",NA,18,NA,"Late-evening",NA,"Demand Airport"
"5853",4870,"Airport",NA,"No Cars Available","2016-07-14","17:43:44",NA,NA,"Thu",NA,18,NA,"Late-evening",NA,"Demand Airport"
"5854",4873,"Airport",NA,"No Cars Available","2016-07-14","17:44:27",NA,NA,"Thu",NA,18,NA,"Late-evening",NA,"Demand Airport"
"5855",4868,"Airport",NA,"No Cars Available","2016-07-14","17:44:39",NA,NA,"Thu",NA,18,NA,"Late-evening",NA,"Demand Airport"
"5856",4874,"Airport",NA,"No Cars Available","2016-07-14","17:47:02",NA,NA,"Thu",NA,18,NA,"Late-evening",NA,"Demand Airport"
"5857",4867,"Airport",NA,"No Cars Available","2016-07-14","17:47:04",NA,NA,"Thu",NA,18,NA,"Late-evening",NA,"Demand Airport"
"5858",4878,"Airport",NA,"No Cars Available","2016-07-14","17:48:48",NA,NA,"Thu",NA,18,NA,"Late-evening",NA,"Demand Airport"
"5859",4872,"Airport",NA,"No Cars Available","2016-07-14","17:50:53",NA,NA,"Thu",NA,18,NA,"Late-evening",NA,"Demand Airport"
"5860",4877,"Airport",NA,"No Cars Available","2016-07-14","17:51:28",NA,NA,"Thu",NA,18,NA,"Late-evening",NA,"Demand Airport"
"5861",4888,"Airport",NA,"No Cars Available","2016-07-14","17:52:06",NA,NA,"Thu",NA,18,NA,"Late-evening",NA,"Demand Airport"
"5862",4882,"Airport",NA,"No Cars Available","2016-07-14","17:53:51",NA,NA,"Thu",NA,18,NA,"Late-evening",NA,"Demand Airport"
"5863",4891,"Airport",NA,"No Cars Available","2016-07-14","17:55:37",NA,NA,"Thu",NA,18,NA,"Late-evening",NA,"Demand Airport"
"5864",4881,"Airport",NA,"No Cars Available","2016-07-14","17:56:02",NA,NA,"Thu",NA,18,NA,"Late-evening",NA,"Demand Airport"
"5865",4883,"Airport",NA,"No Cars Available","2016-07-14","17:56:19",NA,NA,"Thu",NA,18,NA,"Late-evening",NA,"Demand Airport"
"5866",4887,"Airport",NA,"No Cars Available","2016-07-14","17:58:23",NA,NA,"Thu",NA,18,NA,"Late-evening",NA,"Demand Airport"
"5867",4896,"Airport",NA,"No Cars Available","2016-07-14","17:58:25",NA,NA,"Thu",NA,18,NA,"Late-evening",NA,"Demand Airport"
"5868",4893,"Airport",NA,"No Cars Available","2016-07-14","18:00:30",NA,NA,"Thu",NA,19,NA,"Late-evening",NA,"Demand Airport"
"5869",4897,"Airport",NA,"No Cars Available","2016-07-14","18:01:06",NA,NA,"Thu",NA,19,NA,"Late-evening",NA,"Demand Airport"
"5870",4910,"Airport",NA,"No Cars Available","2016-07-14","18:02:21",NA,NA,"Thu",NA,19,NA,"Late-evening",NA,"Demand Airport"
"5871",4900,"Airport",NA,"No Cars Available","2016-07-14","18:04:03",NA,NA,"Thu",NA,19,NA,"Late-evening",NA,"Demand Airport"
"5872",4894,"Airport",NA,"No Cars Available","2016-07-14","18:04:57",NA,NA,"Thu",NA,19,NA,"Late-evening",NA,"Demand Airport"
"5873",4895,"Airport",NA,"No Cars Available","2016-07-14","18:06:45",NA,NA,"Thu",NA,19,NA,"Late-evening",NA,"Demand Airport"
"5874",4914,"Airport",NA,"No Cars Available","2016-07-14","18:10:00",NA,NA,"Thu",NA,19,NA,"Late-evening",NA,"Demand Airport"
"5875",4907,"Airport",NA,"No Cars Available","2016-07-14","18:10:12",NA,NA,"Thu",NA,19,NA,"Late-evening",NA,"Demand Airport"
"5876",4903,"Airport",NA,"No Cars Available","2016-07-14","18:10:29",NA,NA,"Thu",NA,19,NA,"Late-evening",NA,"Demand Airport"
"5877",4913,"Airport",NA,"No Cars Available","2016-07-14","18:10:46",NA,NA,"Thu",NA,19,NA,"Late-evening",NA,"Demand Airport"
"5878",4912,"Airport",NA,"No Cars Available","2016-07-14","18:11:14",NA,NA,"Thu",NA,19,NA,"Late-evening",NA,"Demand Airport"
"5879",4917,"Airport",NA,"No Cars Available","2016-07-14","18:13:32",NA,NA,"Thu",NA,19,NA,"Late-evening",NA,"Demand Airport"
"5880",4918,"Airport",NA,"No Cars Available","2016-07-14","18:14:47",NA,NA,"Thu",NA,19,NA,"Late-evening",NA,"Demand Airport"
"5881",4923,"Airport",NA,"No Cars Available","2016-07-14","18:15:14",NA,NA,"Thu",NA,19,NA,"Late-evening",NA,"Demand Airport"
"5882",4916,"Airport",NA,"No Cars Available","2016-07-14","18:15:19",NA,NA,"Thu",NA,19,NA,"Late-evening",NA,"Demand Airport"
"5883",4924,"Airport",NA,"No Cars Available","2016-07-14","18:15:44",NA,NA,"Thu",NA,19,NA,"Late-evening",NA,"Demand Airport"
"5884",4920,"Airport",NA,"No Cars Available","2016-07-14","18:15:49",NA,NA,"Thu",NA,19,NA,"Late-evening",NA,"Demand Airport"
"5885",4922,"Airport",NA,"No Cars Available","2016-07-14","18:16:24",NA,NA,"Thu",NA,19,NA,"Late-evening",NA,"Demand Airport"
"5886",4927,"Airport",NA,"No Cars Available","2016-07-14","18:16:43",NA,NA,"Thu",NA,19,NA,"Late-evening",NA,"Demand Airport"
"5887",4925,"Airport",NA,"No Cars Available","2016-07-14","18:17:23",NA,NA,"Thu",NA,19,NA,"Late-evening",NA,"Demand Airport"
"5888",4934,"Airport",NA,"No Cars Available","2016-07-14","18:17:40",NA,NA,"Thu",NA,19,NA,"Late-evening",NA,"Demand Airport"
"5889",4930,"Airport",NA,"No Cars Available","2016-07-14","18:22:17",NA,NA,"Thu",NA,19,NA,"Late-evening",NA,"Demand Airport"
"5890",4935,"Airport",NA,"No Cars Available","2016-07-14","18:22:19",NA,NA,"Thu",NA,19,NA,"Late-evening",NA,"Demand Airport"
"5891",4946,"Airport",NA,"No Cars Available","2016-07-14","18:25:40",NA,NA,"Thu",NA,19,NA,"Late-evening",NA,"Demand Airport"
"5892",4942,"Airport",NA,"No Cars Available","2016-07-14","18:26:09",NA,NA,"Thu",NA,19,NA,"Late-evening",NA,"Demand Airport"
"5893",4939,"Airport",NA,"No Cars Available","2016-07-14","18:28:38",NA,NA,"Thu",NA,19,NA,"Late-evening",NA,"Demand Airport"
"5894",4945,"Airport",NA,"No Cars Available","2016-07-14","18:29:35",NA,NA,"Thu",NA,19,NA,"Late-evening",NA,"Demand Airport"
"5895",4952,"Airport",NA,"No Cars Available","2016-07-14","18:29:44",NA,NA,"Thu",NA,19,NA,"Late-evening",NA,"Demand Airport"
"5896",4956,"Airport",NA,"No Cars Available","2016-07-14","18:30:19",NA,NA,"Thu",NA,19,NA,"Late-evening",NA,"Demand Airport"
"5897",4947,"Airport",NA,"No Cars Available","2016-07-14","18:30:56",NA,NA,"Thu",NA,19,NA,"Late-evening",NA,"Demand Airport"
"5898",4955,"Airport",NA,"No Cars Available","2016-07-14","18:31:07",NA,NA,"Thu",NA,19,NA,"Late-evening",NA,"Demand Airport"
"5899",4959,"Airport",NA,"No Cars Available","2016-07-14","18:32:30",NA,NA,"Thu",NA,19,NA,"Late-evening",NA,"Demand Airport"
"5900",4962,"Airport",NA,"No Cars Available","2016-07-14","18:33:44",NA,NA,"Thu",NA,19,NA,"Late-evening",NA,"Demand Airport"
"5901",4961,"Airport",NA,"No Cars Available","2016-07-14","18:34:46",NA,NA,"Thu",NA,19,NA,"Late-evening",NA,"Demand Airport"
"5902",4957,"Airport",NA,"No Cars Available","2016-07-14","18:34:48",NA,NA,"Thu",NA,19,NA,"Late-evening",NA,"Demand Airport"
"5903",4960,"Airport",NA,"No Cars Available","2016-07-14","18:36:00",NA,NA,"Thu",NA,19,NA,"Late-evening",NA,"Demand Airport"
"5904",4953,"Airport",NA,"No Cars Available","2016-07-14","18:36:15",NA,NA,"Thu",NA,19,NA,"Late-evening",NA,"Demand Airport"
"5905",4951,"Airport",NA,"No Cars Available","2016-07-14","18:36:25",NA,NA,"Thu",NA,19,NA,"Late-evening",NA,"Demand Airport"
"5906",4967,"Airport",NA,"No Cars Available","2016-07-14","18:36:36",NA,NA,"Thu",NA,19,NA,"Late-evening",NA,"Demand Airport"
"5907",4954,"Airport",NA,"No Cars Available","2016-07-14","18:37:26",NA,NA,"Thu",NA,19,NA,"Late-evening",NA,"Demand Airport"
"5908",4965,"Airport",NA,"No Cars Available","2016-07-14","18:38:01",NA,NA,"Thu",NA,19,NA,"Late-evening",NA,"Demand Airport"
"5909",4972,"Airport",NA,"No Cars Available","2016-07-14","18:44:15",NA,NA,"Thu",NA,19,NA,"Late-evening",NA,"Demand Airport"
"5910",4983,"City",NA,"No Cars Available","2016-07-14","18:44:16",NA,NA,"Thu",NA,19,NA,"Late-evening",NA,"Demand City"
"5911",4989,"Airport",NA,"No Cars Available","2016-07-14","18:45:12",NA,NA,"Thu",NA,19,NA,"Late-evening",NA,"Demand Airport"
"5912",4973,"Airport",NA,"No Cars Available","2016-07-14","18:45:17",NA,NA,"Thu",NA,19,NA,"Late-evening",NA,"Demand Airport"
